[2026-02-11 15:41:50] [INFO   ] Device:initGpioController> Non-ARM host detected ({0}); GPIO disabled. 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNELDOOR_UP   117   2 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNEL_UP_ST   119   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_CLEANROOM_UP   120   2 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TOWER_DX_DOWN   122   2 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TOWER_SX_UP   124   2 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_CLEANROOM_DOWN_ST   126   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TOWER_SX_DOWN   127   2 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNEL_PUSH_ST   129   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNEL_PUSH_ST   130   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_MAIN_PUSH   131   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNELDOOR_DOWN_ST   132   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_SIREN_ST   133   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_SIREN_ST   134   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNEL_PUSH   135   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNEL_UP   136   2 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_CLEANROOM_DOWN   138   2 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_BASEROOM_UP_ST   140   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_SIREN_ST   141   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNEL_DOWN_ST   142   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_BASEROOM_DOWN_ST   143   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TOWER_DX_UP_ST   144   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TUNNELDOOR_UP_ST   145   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_COMMAND_ELEC_ST   146   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_COMMAND_ELEC_ST   147   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_MAIN_PUSH_ST   148   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_MAIN_PUSH_ST   149   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_CLEANROOM_UP_ST   150   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_VAC_WE_O2_TOWER_DX_DOWN_ST   151   1 
[2026-02-11 15:41:50] [CONFIG ] _SC2_GPS   152   2 
[2026-02-11 15:41:50] [CONFIG ] _SC2_COMST   154   1 
